time,transmission,error
0.0002336,-0.0063,0.32000000000000006
0.0002352,0.005500000000000001,0.32000000000000006
0.0002368,-0.0095,0.32000000000000006
0.0002384,0.0051,0.24
0.00024,-0.0103,0.32000000000000006
0.0002416,0.006100000000000001,0.32000000000000006
0.0002432,-0.0071,0.32000000000000006
0.0002448,0.0045000000000000005,0.32000000000000006
0.00024639999999999997,-0.0040999999999999995,0.32000000000000006
0.00024799999999999996,0.0013000000000000008,0.32000000000000006
0.0002496,-0.0033,0.32000000000000006
0.0002512,-0.0026999999999999997,0.32000000000000006
0.00025279999999999996,0.0029000000000000007,0.32000000000000006
0.00025439999999999995,-0.0045,0.32000000000000006
0.000256,0.005900000000000001,0.32000000000000006
0.0002576,-0.0055,0.32000000000000006
0.00025919999999999996,0.0051,0.32000000000000006
0.0002608,-0.0069,0.32000000000000006
0.0002624,0.004300000000000001,0.32000000000000006
0.00026399999999999997,-0.0039,0.32000000000000006
0.00026559999999999995,0.0039000000000000007,0.32000000000000006
0.0002672,-0.0043,0.32000000000000006
0.0002688,0.0027,0.32000000000000006
0.00027039999999999996,-0.0049,0.32000000000000006
0.000272,0.0037,0.32000000000000006
0.0002736,-0.0071,0.32000000000000006
0.00027519999999999997,0.005900000000000001,0.32000000000000006
0.00027679999999999995,-0.0087,0.32000000000000006
0.0002784,0.005900000000000001,0.32000000000000006
0.00028,-0.0095,0.32000000000000006
0.00028159999999999996,0.007300000000000001,0.32000000000000006
0.0002832,-0.0071,0.32000000000000006
0.0002848,0.0035000000000000005,0.32000000000000006
0.00028639999999999997,-0.0073,0.32000000000000006
0.00028799999999999995,0.0015000000000000005,0.32000000000000006
0.0002896,-0.0023,0.32000000000000006
0.0002912,-0.0021,0.32000000000000006
0.00029279999999999996,0.0015000000000000005,0.32000000000000006
0.00029439999999999995,-0.0040999999999999995,0.32000000000000006
0.000296,0.005300000000000001,0.32000000000000006
0.00029759999999999997,-0.0049,0.32000000000000006
0.00029919999999999995,0.0047,0.32000000000000006
0.0003008,-0.0079,0.32000000000000006
0.0003024,0.0057,0.4
0.00030399999999999996,-0.0047,0.32000000000000006
0.00030559999999999995,0.0037,0.32000000000000006
0.0003072,-0.0051,0.32000000000000006
0.00030879999999999997,0.0039000000000000007,0.32000000000000006
0.00031039999999999996,-0.0059,0.32000000000000006
0.000312,0.004900000000000001,0.32000000000000006
0.0003136,-0.006699999999999999,0.32000000000000006
0.00031519999999999996,0.004900000000000001,0.32000000000000006
0.00031679999999999995,-0.0071,0.32000000000000006
0.0003184,0.006500000000000001,0.32000000000000006
0.00031999999999999997,-0.010499999999999999,0.32000000000000006
0.00032159999999999996,0.004900000000000001,0.32000000000000006
0.0003232,-0.0079,0.32000000000000006
0.0003248,0.0051,0.32000000000000006
0.00032639999999999996,-0.0047,0.32000000000000006
0.00032799999999999995,0.0025000000000000005,0.32000000000000006
0.0003296,-0.0029,0.32000000000000006
0.0003312,-0.0014999999999999998,0.32000000000000006
0.00033279999999999996,0.0013000000000000008,0.32000000000000006
0.00033439999999999994,-0.0057,0.32000000000000006
0.000336,0.0051,0.32000000000000006
0.00033759999999999997,-0.006699999999999999,0.32000000000000006
0.00033919999999999995,0.004900000000000001,0.32000000000000006
0.0003408,-0.0063,0.32000000000000006
0.0003424,0.005900000000000001,0.32000000000000006
0.00034399999999999996,-0.0071,0.32000000000000006
0.00034559999999999994,0.0047,0.32000000000000006
0.0003472,-0.0060999999999999995,0.32000000000000006
0.00034879999999999997,0.0051,0.32000000000000006
0.00035039999999999995,-0.0063,0.32000000000000006
0.000352,0.0041,0.32000000000000006
0.0003536,-0.0069,0.32000000000000006
0.00035519999999999996,0.006700000000000001,0.4
0.00035679999999999994,-0.0097,0.32000000000000006
0.0003584,0.0063,0.32000000000000006
0.00035999999999999997,-0.010499999999999999,0.32000000000000006
0.00036159999999999995,0.0057,0.32000000000000006
0.0003632,-0.0081,0.32000000000000006
0.0003648,0.0025000000000000005,0.32000000000000006
0.00036639999999999996,-0.0040999999999999995,0.32000000000000006
0.00036799999999999995,0.0027,0.24
0.0003696,-0.0018999999999999998,0.32000000000000006
0.00037119999999999997,-0.0004999999999999996,0.32000000000000006
0.00037279999999999995,0.0009000000000000002,0.32000000000000006
0.0003744,-0.0049,0.32000000000000006
0.000376,0.0041,0.32000000000000006
0.00037759999999999996,-0.0043,0.32000000000000006
0.00037919999999999995,0.004300000000000001,0.32000000000000006
0.0003808,-0.0073,0.32000000000000006
0.00038239999999999997,0.0025000000000000005,0.32000000000000006
0.00038399999999999996,-0.0060999999999999995,0.32000000000000006
0.0003856,0.0037,0.32000000000000006
0.0003872,-0.0047,0.32000000000000006
0.00038879999999999996,0.004900000000000001,0.32000000000000006
0.00039039999999999995,-0.0057,0.32000000000000006
0.000392,0.0047,0.32000000000000006
0.00039359999999999997,-0.0060999999999999995,0.32000000000000006
0.00039519999999999996,0.006700000000000001,0.32000000000000006
0.00039679999999999994,-0.0093,0.32000000000000006
0.0003984,0.0057,0.32000000000000006
0.00039999999999999996,-0.0109,0.32000000000000006
0.00040159999999999995,0.0057,0.32000000000000006
0.0004032,-0.0085,0.32000000000000006
0.0004048,0.0057,0.32000000000000006
0.00040639999999999996,-0.0053,0.32000000000000006
0.00040799999999999994,0.002300000000000001,0.32000000000000006
0.0004096,-0.0029,0.32000000000000006
0.00041119999999999997,-0.0018999999999999998,0.32000000000000006
0.00041279999999999995,0.002300000000000001,0.32000000000000006
0.0004144,-0.0031,0.32000000000000006
0.000416,0.0031000000000000003,0.24
0.00041759999999999996,-0.006500000000000001,0.32000000000000006
0.00041919999999999994,0.0031000000000000003,0.32000000000000006
0.0004208,-0.0069,0.32000000000000006
0.00042239999999999997,0.005300000000000001,0.32000000000000006
0.00042399999999999995,-0.0055,0.32000000000000006
0.0004256,0.0035000000000000005,0.32000000000000006
0.0004272,-0.0047,0.32000000000000006
0.00042879999999999996,0.0041,0.32000000000000006
0.00043039999999999994,-0.0051,0.4
0.000432,0.0041,0.32000000000000006
0.00043359999999999997,-0.0071,0.4
0.00043519999999999995,0.0045000000000000005,0.32000000000000006
0.00043679999999999994,-0.0093,0.32000000000000006
0.0004384,0.005500000000000001,0.32000000000000006
0.00043999999999999996,-0.0093,0.32000000000000006
0.00044159999999999995,0.0079,0.32000000000000006
0.0004432,-0.0063,0.32000000000000006
0.00044479999999999997,0.0027,0.32000000000000006
0.00044639999999999995,-0.006500000000000001,0.32000000000000006
0.00044799999999999994,0.0009000000000000002,0.32000000000000006
0.0004496,-0.0024999999999999996,0.32000000000000006
0.00045119999999999996,-0.0012999999999999997,0.32000000000000006
0.00045279999999999995,0.0025000000000000005,0.32000000000000006
0.0004544,-0.0040999999999999995,0.32000000000000006
0.00045599999999999997,0.0051,0.32000000000000006
0.00045759999999999996,-0.0069,0.32000000000000006
0.00045919999999999994,0.004300000000000001,0.32000000000000006
0.0004608,-0.006699999999999999,0.32000000000000006
0.00046239999999999996,0.004300000000000001,0.32000000000000006
0.00046399999999999995,-0.006699999999999999,0.32000000000000006
0.0004656,0.0037,0.32000000000000006
0.00046719999999999997,-0.0051,0.32000000000000006
0.00046879999999999996,0.0039000000000000007,0.32000000000000006
0.00047039999999999994,-0.0055,0.32000000000000006
0.000472,0.005500000000000001,0.32000000000000006
0.00047359999999999997,-0.0079,0.32000000000000006
0.00047519999999999995,0.007300000000000001,0.32000000000000006
0.0004768,-0.0095,0.32000000000000006
0.0004784,0.006100000000000001,0.32000000000000006
0.00047999999999999996,-0.0093,0.32000000000000006
0.00048159999999999994,0.0071,0.32000000000000006
0.0004832,-0.0089,0.32000000000000006
0.00048479999999999997,0.004300000000000001,0.32000000000000006
0.00048639999999999995,-0.0049,0.32000000000000006
0.000488,0.0027,0.32000000000000006
0.0004896,-0.0024999999999999996,0.32000000000000006
0.0004912,-0.0036999999999999997,0.32000000000000006
0.0004928,0.0013000000000000008,0.32000000000000006
0.0004944,-0.0036999999999999997,0.32000000000000006
0.000496,0.0041,0.32000000000000006
0.0004976000000000001,-0.0059,0.32000000000000006
0.0004992,0.0039000000000000007,0.32000000000000006
0.0005008,-0.0077,0.32000000000000006
0.0005024000000000001,0.0071,0.32000000000000006
0.000504,-0.0057,0.32000000000000006
0.0005056,0.005500000000000001,0.32000000000000006
0.0005072,-0.0063,0.32000000000000006
0.0005088,0.003300000000000001,0.32000000000000006
0.0005104,-0.0073,0.32000000000000006
0.000512,0.005300000000000001,0.32000000000000006
0.0005136,-0.0081,0.32000000000000006
0.0005152000000000001,0.006100000000000001,0.32000000000000006
0.0005168,-0.0085,0.32000000000000006
0.0005184,0.007300000000000001,0.32000000000000006
0.0005200000000000001,-0.009899999999999999,0.32000000000000006
0.0005216,0.0047,0.32000000000000006
0.0005232,-0.0073,0.32000000000000006
0.0005248,0.0051,0.32000000000000006
0.0005264,-0.0047,0.32000000000000006
0.000528,0.00030000000000000035,0.32000000000000006
0.0005296,-0.0029,0.32000000000000006
0.0005312,-0.0026999999999999997,0.32000000000000006
0.0005328,0.00010000000000000026,0.32000000000000006
0.0005344,-0.0043,0.32000000000000006
0.000536,0.003300000000000001,0.24
0.0005376000000000001,-0.0079,0.32000000000000006
0.0005392,0.0039000000000000007,0.32000000000000006
0.0005408,-0.0069,0.32000000000000006
0.0005424000000000001,0.006500000000000001,0.32000000000000006
0.000544,-0.0055,0.32000000000000006
0.0005456,0.005900000000000001,0.32000000000000006
0.0005472,-0.0047,0.32000000000000006
0.0005488,0.0031000000000000003,0.32000000000000006
0.0005504,-0.0063,0.32000000000000006
0.000552,0.0041,0.32000000000000006
0.0005536,-0.0059,0.32000000000000006
0.0005552,0.005900000000000001,0.32000000000000006
0.0005568,-0.0077,0.32000000000000006
0.0005584,0.007300000000000001,0.32000000000000006
0.0005600000000000001,-0.010499999999999999,0.32000000000000006
0.0005616,0.0063,0.32000000000000006
0.0005632,-0.0069,0.32000000000000006
0.0005648000000000001,0.0045000000000000005,0.32000000000000006
0.0005664,-0.0060999999999999995,0.32000000000000006
0.000568,0.00030000000000000035,0.32000000000000006
0.0005696,-0.0024999999999999996,0.32000000000000006
0.0005712,-0.0010999999999999996,0.32000000000000006
0.0005728,-0.0014999999999999998,0.32000000000000006
0.0005744,-0.0055,0.32000000000000006
0.000576,0.002300000000000001,0.32000000000000006
0.0005776,-0.006699999999999999,0.32000000000000006
0.0005792,0.005300000000000001,0.32000000000000006
0.0005808,-0.0063,0.32000000000000006
0.0005824000000000001,0.0079,0.32000000000000006
0.000584,-0.0049,0.32000000000000006
0.0005856,0.0041,0.32000000000000006
0.0005872,-0.0059,0.32000000000000006
0.0005888,0.0027,0.32000000000000006
0.0005904,-0.0051,0.32000000000000006
0.000592,0.0039000000000000007,0.32000000000000006
0.0005936,-0.0055,0.32000000000000006
0.0005952,0.005300000000000001,0.32000000000000006
0.0005968,-0.0083,0.32000000000000006
0.0005984,0.0063,0.32000000000000006
0.0006000000000000001,-0.010700000000000001,0.32000000000000006
0.0006016,0.0069,0.32000000000000006
0.0006032,-0.0079,0.32000000000000006
0.0006048000000000001,0.0037,0.4
0.0006064,-0.0043,0.32000000000000006
0.000608,0.0009000000000000002,0.32000000000000006
0.0006096,-0.0016999999999999997,0.32000000000000006
0.0006112,-0.0008999999999999998,0.32000000000000006
0.0006128,0.003300000000000001,0.32000000000000006
0.0006144,-0.0026999999999999997,0.32000000000000006
0.000616,0.003300000000000001,0.32000000000000006
0.0006176,-0.0057,0.32000000000000006
0.0006192,0.006700000000000001,0.24
0.0006208,-0.006699999999999999,0.32000000000000006
0.0006224000000000001,0.006500000000000001,0.32000000000000006
0.000624,-0.0055,0.32000000000000006
0.0006256,0.005300000000000001,0.32000000000000006
0.0006272,-0.0040999999999999995,0.32000000000000006
0.0006288,0.0045000000000000005,0.32000000000000006
0.0006304,-0.0059,0.32000000000000006
0.000632,0.0029000000000000007,0.32000000000000006
0.0006336,-0.0077,0.32000000000000006
0.0006352,0.005500000000000001,0.32000000000000006
0.0006368,-0.0087,0.4
0.0006384,0.006700000000000001,0.32000000000000006
0.00064,-0.0095,0.32000000000000006
0.0006416,0.0071,0.32000000000000006
0.0006432,-0.0085,0.32000000000000006
0.0006448000000000001,0.0047,0.32000000000000006
0.0006464,-0.0040999999999999995,0.32000000000000006
0.000648,0.0021000000000000003,0.32000000000000006
0.0006496,-0.0024999999999999996,0.32000000000000006
0.0006512,-0.0045,0.32000000000000006
0.0006528,0.002300000000000001,0.32000000000000006
0.0006544,-0.0055,0.32000000000000006
0.000656,0.0021000000000000003,0.32000000000000006
0.0006576,-0.0063,0.32000000000000006
0.0006592,0.0057,0.32000000000000006
0.0006608,-0.0059,0.32000000000000006
0.0006624000000000001,0.004900000000000001,0.32000000000000006
0.000664,-0.0051,0.32000000000000006
0.0006656,0.0027,0.32000000000000006
0.0006672,-0.0051,0.32000000000000006
0.0006688,0.0037,0.32000000000000006
0.0006704,-0.0053,0.32000000000000006
0.000672,0.0045000000000000005,0.32000000000000006
0.0006736,-0.0055,0.32000000000000006
0.0006752,0.006100000000000001,0.32000000000000006
0.0006768,-0.0093,0.32000000000000006
0.0006784,0.005900000000000001,0.32000000000000006
0.00068,-0.0093,0.32000000000000006
0.0006816,0.0077,0.32000000000000006
0.0006832,-0.0075,0.32000000000000006
0.0006848000000000001,0.004900000000000001,0.32000000000000006
0.0006864,-0.0045,0.32000000000000006
0.000688,0.0019000000000000006,0.32000000000000006
0.0006896,-0.0008999999999999998,0.32000000000000006
0.0006912,-0.0031,0.32000000000000006
0.0006928,0.0027,0.32000000000000006
0.0006944,-0.0047,0.32000000000000006
0.000696,0.0015000000000000005,0.32000000000000006
0.0006976,-0.0075,0.32000000000000006
0.0006992,0.0057,0.32000000000000006
0.0007008,-0.0075,0.32000000000000006
0.0007024,0.004900000000000001,0.32000000000000006
0.000704,-0.0057,0.32000000000000006
0.0007056,0.004900000000000001,0.32000000000000006
0.0007072000000000001,-0.0055,0.32000000000000006
0.0007088,0.0057,0.32000000000000006
0.0007104,-0.0057,0.32000000000000006
0.000712,0.0051,0.32000000000000006
0.0007136,-0.0075,0.32000000000000006
0.0007152,0.0069,0.32000000000000006
0.0007168,-0.0087,0.32000000000000006
0.0007184,0.006100000000000001,0.32000000000000006
0.00072,-0.0115,0.32000000000000006
0.0007216,0.0047,0.32000000000000006
0.0007232,-0.0097,0.32000000000000006
0.0007248,0.0047,0.32000000000000006
0.0007264,-0.0060999999999999995,0.32000000000000006
0.000728,0.0019000000000000006,0.32000000000000006
0.0007296,-0.0016999999999999997,0.32000000000000006
0.0007312,-0.0006999999999999997,0.32000000000000006
0.0007328,0.0013000000000000008,0.32000000000000006
0.0007344,-0.0051,0.32000000000000006
0.000736,0.0021000000000000003,0.32000000000000006
0.0007376,-0.0055,0.32000000000000006
0.0007392,0.006100000000000001,0.32000000000000006
0.0007408,-0.0069,0.32000000000000006
0.0007424,0.004300000000000001,0.32000000000000006
0.000744,-0.0075,0.32000000000000006
0.0007456,0.004300000000000001,0.32000000000000006
0.0007472000000000001,-0.0053,0.32000000000000006
0.0007488,0.0045000000000000005,0.32000000000000006
0.0007504,-0.0047,0.32000000000000006
0.000752,0.003300000000000001,0.32000000000000006
0.0007536,-0.0059,0.32000000000000006
0.0007552,0.0069,0.32000000000000006
0.0007568,-0.0081,0.32000000000000006
0.0007584,0.006500000000000001,0.32000000000000006
0.00076,-0.0089,0.4
0.0007616,0.0057,0.32000000000000006
0.0007632,-0.0085,0.32000000000000006
0.0007648,0.0031000000000000003,0.32000000000000006
0.0007664,-0.0057,0.32000000000000006
0.000768,0.0005000000000000004,0.32000000000000006
0.0007696000000000001,-0.0016999999999999997,0.32000000000000006
0.0007712,-0.0024999999999999996,0.32000000000000006
0.0007728,0.0015000000000000005,0.32000000000000006
0.0007744,-0.0029,0.32000000000000006
0.000776,0.0037,0.32000000000000006
0.0007776,-0.0060999999999999995,0.32000000000000006
0.0007792,0.0051,0.32000000000000006
0.0007808,-0.006699999999999999,0.32000000000000006
0.0007824,0.005300000000000001,0.32000000000000006
0.000784,-0.0060999999999999995,0.32000000000000006
0.0007856,0.0037,0.32000000000000006
0.0007872,-0.0047,0.24
0.0007888,0.004300000000000001,0.32000000000000006
0.0007904,-0.0049,0.32000000000000006
0.000792,0.005900000000000001,0.32000000000000006
0.0007936,-0.0075,0.32000000000000006
0.0007952,0.004300000000000001,0.32000000000000006
0.0007968,-0.0087,0.32000000000000006
0.0007984,0.0071,0.32000000000000006
0.0008,-0.0097,0.32000000000000006
0.0008016,0.0045000000000000005,0.32000000000000006
0.0008032,-0.0083,0.32000000000000006
0.0008048,0.005300000000000001,0.32000000000000006
0.0008064,-0.0036999999999999997,0.32000000000000006
0.000808,0.0035000000000000005,0.32000000000000006
0.0008096000000000001,-0.0029,0.32000000000000006
0.0008112,-0.0024999999999999996,0.32000000000000006
0.0008128,0.0015000000000000005,0.32000000000000006
0.0008144,-0.0040999999999999995,0.32000000000000006
0.000816,0.0039000000000000007,0.32000000000000006
0.0008176,-0.0071,0.32000000000000006
0.0008192,0.0057,0.32000000000000006
0.0008208,-0.0063,0.32000000000000006
0.0008224,0.0057,0.32000000000000006
0.000824,-0.0057,0.32000000000000006
0.0008256,0.004300000000000001,0.32000000000000006
0.0008272,-0.0060999999999999995,0.32000000000000006
0.0008288,0.0035000000000000005,0.32000000000000006
0.0008304,-0.0051,0.32000000000000006
0.000832,0.0041,0.32000000000000006
0.0008336,-0.006699999999999999,0.32000000000000006
0.0008352,0.006500000000000001,0.32000000000000006
0.0008368,-0.0103,0.32000000000000006
0.0008384,0.007300000000000001,0.32000000000000006
0.00084,-0.0095,0.32000000000000006
0.0008416,0.0057,0.32000000000000006
0.0008432,-0.0081,0.32000000000000006
0.0008448,0.0045000000000000005,0.32000000000000006
0.0008464,-0.0053,0.32000000000000006
0.000848,0.0007000000000000005,0.32000000000000006
0.0008496,-0.0024999999999999996,0.32000000000000006
0.0008512,-0.0023,0.32000000000000006
0.0008528,0.0013000000000000008,0.4
0.0008544,-0.0018999999999999998,0.32000000000000006
0.000856,0.0037,0.32000000000000006
0.0008576,-0.0057,0.32000000000000006
0.0008592,0.0063,0.32000000000000006
0.0008608,-0.006699999999999999,0.32000000000000006
0.0008624,0.005500000000000001,0.32000000000000006
0.000864,-0.0045,0.32000000000000006
0.0008656,0.0037,0.32000000000000006
0.0008672,-0.0063,0.32000000000000006
0.0008688,0.0031000000000000003,0.32000000000000006
0.0008704,-0.0059,0.32000000000000006
0.0008719999999999999,0.0047,0.32000000000000006
0.0008736,-0.0077,0.32000000000000006
0.0008752,0.0077,0.32000000000000006
0.0008768,-0.0081,0.32000000000000006
0.0008784,0.006500000000000001,0.32000000000000006
0.00088,-0.0087,0.32000000000000006
0.0008816,0.0075000000000000015,0.32000000000000006
0.0008832,-0.0093,0.32000000000000006
0.0008848,0.005300000000000001,0.32000000000000006
0.0008864,-0.0059,0.32000000000000006
0.000888,0.00030000000000000035,0.32000000000000006
0.0008896,-0.0033,0.32000000000000006
0.0008912,-0.0014999999999999998,0.32000000000000006
0.0008928,-0.0002999999999999995,0.32000000000000006
0.0008944,-0.0049,0.32000000000000006
0.000896,0.004900000000000001,0.32000000000000006
0.0008976,-0.0059,0.32000000000000006
0.0008992,0.0035000000000000005,0.32000000000000006
0.0009008,-0.0049,0.32000000000000006
0.0009024,0.006700000000000001,0.32000000000000006
0.000904,-0.0057,0.32000000000000006
0.0009056,0.004300000000000001,0.32000000000000006
0.0009072,-0.0045,0.32000000000000006
0.0009088,0.002300000000000001,0.32000000000000006
0.0009104,-0.0055,0.32000000000000006
0.000912,0.0039000000000000007,0.32000000000000006
0.0009136,-0.0069,0.32000000000000006
0.0009152,0.0051,0.32000000000000006
0.0009168,-0.0083,0.32000000000000006
0.0009184,0.005500000000000001,0.32000000000000006
0.00092,-0.0091,0.4
0.0009216,0.0057,0.32000000000000006
0.0009232,-0.0073,0.32000000000000006
0.0009248,0.004300000000000001,0.32000000000000006
0.0009264,-0.0063,0.32000000000000006
0.000928,0.0019000000000000006,0.32000000000000006
0.0009296,-0.0002999999999999995,0.32000000000000006
0.0009312,-0.0024999999999999996,0.32000000000000006
0.0009328,0.0013000000000000008,0.32000000000000006
0.0009343999999999999,-0.0073,0.32000000000000006
0.000936,0.0035000000000000005,0.32000000000000006
0.0009376,-0.0063,0.32000000000000006
0.0009392,0.0057,0.32000000000000006
0.0009408,-0.0083,0.32000000000000006
0.0009424,0.006700000000000001,0.32000000000000006
0.000944,-0.0075,0.32000000000000006
0.0009456,0.005900000000000001,0.32000000000000006
0.0009472,-0.0059,0.32000000000000006
0.0009488,0.004300000000000001,0.32000000000000006
0.0009504,-0.0051,0.32000000000000006
