t_s,pzt,transmission,error
0.1325662831415708,-0.3674337168584292,0.04781926117177283,-0.042811203882902875
0.1330665332666333,-0.3669334667333667,0.03854761850230436,-0.04083829890178495
0.13356678339169584,-0.3664332166083042,0.042331073581848795,-0.049408875302086465
0.1340670335167584,-0.3659329664832416,0.0430653267003514,-0.05647593995750173
0.1345672836418209,-0.3654327163581791,0.03552213817836093,-0.04565527204723133
0.13506753376688344,-0.3649324662331166,0.033928905003019316,-0.046919884573179214
0.135567783891946,-0.364432216108054,0.033408596850283,-0.05366653424948951
0.1360680340170085,-0.3639319659829915,0.043992753829543846,-0.05019472618790947
0.13656828414207103,-0.363431715857929,0.03751693327586233,-0.055610527238932374
0.13706853426713356,-0.36293146573286644,0.0474437640861714,-0.040323839967398495
0.1375687843921961,-0.3624312156078039,0.029821474659323232,-0.05488092563368646
0.13806903451725863,-0.3619309654827414,0.04384208758495767,-0.05740633050611404
0.13856928464232116,-0.36143071535767884,0.032713206076693965,-0.061514461768581906
0.13906953476738368,-0.3609304652326163,0.04737547341772361,-0.04846911308093743
0.13956978489244623,-0.3604302151075538,0.04157688177186547,-0.05563734188103243
0.14007003501750875,-0.35992996498249125,0.043016805659564686,-0.05117087077073039
0.14057028514257128,-0.3594297148574287,0.039695175726219493,-0.05408808828799354
0.14107053526763383,-0.3589294647323662,0.042173884369099995,-0.047841979931342246
0.14157078539269635,-0.35842921460730365,0.03335596358108497,-0.0657789360540689
0.14207103551775888,-0.3579289644822411,0.03294079892376569,-0.04835000779823838
0.1425712856428214,-0.3574287143571786,0.0400851638008854,-0.06257225645590996
0.14307153576788395,-0.35692846423211605,0.035549233647531944,-0.056230995207367414
0.14357178589294647,-0.3564282141070535,0.029108037750661227,-0.05953983709863975
0.144072036018009,-0.355927963981991,0.038847273234565154,-0.06676370652898173
0.14457228614307155,-0.35542771385692845,0.03365082802851225,-0.04433385534994581
0.14507253626813407,-0.3549274637318659,0.0421263352155828,-0.04389385667678381
0.1455727863931966,-0.3544272136068034,0.050681408778662965,-0.04801029795579433
0.14607303651825912,-0.3539269634817409,0.039440058946880394,-0.050144751708813134
0.14657328664332167,-0.3534267133566783,0.04344151401972545,-0.04506304673167587
0.1470735367683842,-0.3529264632316158,0.037313164669057944,-0.056814403287842125
0.14757378689344672,-0.3524262131065533,0.05334916263881332,-0.05586075656554324
0.14807403701850924,-0.35192596298149076,0.040317075263760715,-0.05755981976297653
0.1485742871435718,-0.3514257128564282,0.03823175724949935,-0.06518442551106089
0.14907453726863432,-0.3509254627313657,0.04644829561014806,-0.041288142835808464
0.14957478739369684,-0.35042521260630316,0.04879686888665532,-0.041397639651868046
0.1500750375187594,-0.3499249624812406,0.061390719031355165,-0.052598769763143705
0.15057528764382191,-0.3494247123561781,0.03775472893212657,-0.04074141099899003
0.15107553776888444,-0.34892446223111556,0.0279954479953112,-0.04178314451300806
0.15157578789394696,-0.348424212106053,0.03580038574814514,-0.048106042877797815
0.1520760380190095,-0.3479239619809905,0.053568230758062316,-0.036564342746800774
0.15257628814407204,-0.34742371185592796,0.026176350162037145,-0.03856701271930215
0.15307653826913456,-0.3469234617308654,0.060235593165343146,-0.030311619976597513
0.1535767883941971,-0.3464232116058029,0.04888199581125961,-0.05526737427900237
0.15407703851925963,-0.34592296148074037,0.057221996418012705,-0.026954664320021672
0.15457728864432216,-0.3454227113556778,0.05897898079228396,-0.02850639042778034
0.15507753876938468,-0.3449224612306153,0.04013096196702149,-0.007077467772163358
0.15557778889444723,-0.34442221110555277,0.052830847432466486,-0.04208865470587179
0.15607803901950976,-0.3439219609804902,0.04116248084615379,-0.04087403329973761
0.15657828914457228,-0.3434217108554277,0.04110162973149547,-0.040046036682914676
0.1570785392696348,-0.3429214607303652,0.037892554096766486,-0.04119069578794071
0.15757878939469736,-0.3424212106053026,0.043624491955615345,-0.03365561107974022
0.15807903951975988,-0.3419209604802401,0.031634150526249155,-0.016911480023034862
0.1585792896448224,-0.3414207103551776,0.050300123003329755,-0.04426904086998785
0.15907953976988495,-0.340920460230115,0.03833404624594104,-0.01775193707223821
0.15957978989494748,-0.3404202101050525,0.02974077796943775,-0.04054051845465814
0.16008004002001,-0.33991995997999,0.044028793363522584,-0.02714285573963683
0.16058029014507252,-0.3394197098549275,0.04432928389794263,-0.0371335654038668
0.16108054027013508,-0.3389194597298649,0.04958829031980826,-0.02194499020162452
0.1615807903951976,-0.33841920960480243,0.0470517094828159,-0.02782988568283489
0.16208104052026012,-0.3379189594797399,0.04537847242630753,-0.03102221785224026
0.16258129064532267,-0.3374187093546773,0.039784669641015624,-0.03316939764884176
0.1630815407703852,-0.33691845922961483,0.04018591422336617,-0.027685389897527248
0.16358179089544772,-0.3364182091045523,0.03810283420141089,-0.02736929177172088
0.16408204102051024,-0.33591795897948973,0.040632193274094425,-0.004918891870868063
0.1645822911455728,-0.33541770885442723,0.03650314964180346,-0.042276672188472086
0.16508254127063532,-0.3349174587293647,0.03497890104381042,-0.013973638080651976
0.16558279139569784,-0.33441720860430213,0.05042478043394579,-0.03744783493851464
0.1660830415207604,-0.33391695847923963,0.04563325857719243,-0.015001182304106046
0.16658329164582292,-0.3334167083541771,0.05411491751262254,-0.026068364072916385
0.16708354177088544,-0.33291645822911453,0.04577771649085285,-0.0060438292848083545
0.16758379189594796,-0.33241620810405204,0.0439679147003029,-0.0218375743292595
0.16808404202101052,-0.3319159579789895,0.03704967354904433,-0.01987726446847837
0.16858429214607304,-0.33141570785392693,0.03321286151624987,-0.030594996612854617
0.16908454227113556,-0.33091545772886444,0.05498890150735495,-0.03128095589036074
0.1695847923961981,-0.33041520760380194,0.043749600313776796,-0.029508047982579017
0.17008504252126064,-0.32991495747873933,0.04967161009297119,-0.010073853044545927
0.17058529264632316,-0.32941470735367684,0.05132933240922645,-0.02160753037732305
0.17108554277138568,-0.32891445722861434,0.04607220633147333,-0.012858867454822344
0.17158579289644824,-0.32841420710355174,0.03568145999158927,-0.030412592575223208
0.17208604302151076,-0.32791395697848924,0.04230691770693766,-0.028992802577758423
0.17258629314657328,-0.32741370685342674,0.04817938461343657,-0.025547535387346672
0.1730865432716358,-0.3269134567283642,0.048968067543563955,-0.04119944350734934
0.17358679339669836,-0.32641320660330164,0.04125407323239225,-0.03075498112066661
0.17408704352176088,-0.32591295647823915,0.02933765803684719,-0.009731231568295083
0.1745872936468234,-0.3254127063531766,0.033123289382822836,-0.019043047896516344
0.17508754377188596,-0.32491245622811404,0.047145802973011124,-0.028851003080813575
0.17558779389694848,-0.32441220610305155,0.06232322794879951,-0.02103172782069525
0.176088044022011,-0.323911955977989,0.037669314611683484,-0.03239274193215494
0.17658829414707353,-0.32341170585292645,0.029475301210607003,-0.01474509208362569
0.17708854427213608,-0.32291145572786395,0.03658842822616337,-0.022164659065311433
0.1775887943971986,-0.3224112056028014,0.029450541331080597,-0.017251364308862246
0.17808904452226113,-0.32191095547773885,0.04074191541202956,-0.027340382932574347
0.17858929464732365,-0.32141070535267635,0.0457904983051538,-0.03327206095726933
0.1790895447723862,-0.3209104552276138,0.04272994771441221,-0.020503722647799087
0.17958979489744872,-0.32041020510255125,0.02729273665816694,-0.03613945404847213
0.18009004502251125,-0.31990995497748875,0.05040246361278899,-0.02471355480360323
0.1805902951475738,-0.3194097048524262,0.050124641361422466,-0.026327742273302868
0.18109054527263632,-0.31890945472736365,0.046437866637195215,-0.013506462072430964
0.18159079539769885,-0.31840920460230115,0.03980267880643479,-0.025778731992836045
0.18209104552276137,-0.31790895447723866,0.032365124493826315,-0.01582515011724
0.18259129564782392,-0.31740870435217605,0.03892666833654075,-0.01623733894834764
0.18309154577288644,-0.31690845422711356,0.04456888899336561,-0.03601364589194239
0.18359179589794897,-0.31640820410205106,0.04663404916949377,-0.03461832447053958
